seed,problem,algorithm,n_eval,n_gen,best
0,ackley,nelder-mead,462,176,4.440892098500626e-16
0,ackley,nelder-mead,466,177,4.440892098500626e-16
0,ackley,nelder-mead,470,178,4.440892098500626e-16
0,ackley,nelder-mead,474,179,4.440892098500626e-16
0,ackley,nelder-mead,478,180,4.440892098500626e-16
0,ackley,nelder-mead,482,181,4.440892098500626e-16
0,ackley,nelder-mead,486,182,4.440892098500626e-16
0,ackley,nelder-mead,490,183,4.440892098500626e-16
0,ackley,nelder-mead,494,184,4.440892098500626e-16
0,ackley,nelder-mead,498,185,4.440892098500626e-16
0,ackley,nelder-mead,502,186,4.440892098500626e-16
0,ackley,pattern-search,20,1,7.67608071835992
0,ackley,pattern-search,24,2,7.67608071835992
0,ackley,pattern-search,27,3,3.48346459501682
0,ackley,pattern-search,32,4,3.48346459501682
0,ackley,pattern-search,36,5,3.2956720759389992
0,ackley,pattern-search,41,6,3.2956720759389992
0,ackley,pattern-search,45,7,1.1332820129121157
0,ackley,pattern-search,50,8,1.1332820129121157
0,ackley,pattern-search,54,9,1.1332820129121157
0,ackley,pattern-search,57,10,0.4478810874635575
0,ackley,pattern-search,62,11,0.4478810874635575
0,ackley,pattern-search,66,12,0.21728569482362348
0,ackley,pattern-search,71,13,0.21728569482362348
0,ackley,pattern-search,75,14,0.128355895905639
0,ackley,pattern-search,80,15,0.128355895905639
0,ackley,pattern-search,83,16,0.039693907614044566
0,ackley,pattern-search,88,17,0.039693907614044566
0,ackley,pattern-search,92,18,0.017628022008743915
0,ackley,pattern-search,97,19,0.017628022008743915
0,ackley,pattern-search,101,20,0.0160791891313683
0,ackley,pattern-search,106,21,0.0160791891313683
0,ackley,pattern-search,110,22,0.0007025339263830865
0,ackley,pattern-search,115,23,0.0007025339263830865
0,ackley,pattern-search,119,24,0.0007025339263830865
0,ackley,pattern-search,123,25,0.0007025339263830865
0,ackley,pattern-search,127,26,0.0007025339263830865
0,ackley,pattern-search,131,27,0.0003027233058578993
0,ackley,pattern-search,136,28,0.0003027233058578993
0,ackley,pattern-search,140,29,0.00020350461980855883
0,ackley,pattern-search,145,30,0.00020350461980855883
0,ackley,pattern-search,149,31,6.252421479091552e-05
0,ackley,pattern-search,154,32,6.252421479091552e-05
0,ackley,pattern-search,158,33,2.8011207494405e-05
0,ackley,pattern-search,163,34,2.8011207494405e-05
0,ackley,pattern-search,167,35,1.9824054863892826e-05
0,ackley,pattern-search,172,36,1.9824054863892826e-05
0,ackley,pattern-search,176,37,1.0021817800964783e-05
0,ackley,pattern-search,181,38,1.0021817800964783e-05
0,ackley,pattern-search,184,39,4.885099059936948e-06
0,ackley,pattern-search,189,40,4.885099059936948e-06
0,ackley,pattern-search,193,41,2.3320716029395783e-06
0,ackley,pattern-search,198,42,2.3320716029395783e-06
0,ackley,pattern-search,202,43,1.3007626020744567e-06
0,ackley,pattern-search,207,44,1.3007626020744567e-06
0,ackley,pattern-search,210,45,7.362506733166185e-07
0,ackley,pattern-search,215,46,7.362506733166185e-07
0,ackley,pattern-search,219,47,2.8683358666015124e-07
0,ackley,pattern-search,224,48,2.8683358666015124e-07
0,ackley,pattern-search,228,49,5.998333962864422e-08
0,ackley,pattern-search,233,50,5.998333962864422e-08
0,ackley,pattern-search,237,51,5.998333962864422e-08
0,ackley,pattern-search,241,52,3.025054029492935e-08
0,ackley,pattern-search,246,53,3.025054029492935e-08
0,ackley,pattern-search,250,54,1.984696540446862e-08
0,ackley,pattern-search,255,55,1.984696540446862e-08
0,ackley,pattern-search,258,56,1.1033816083028114e-08
0,ackley,pattern-search,263,57,1.1033816083028114e-08
0,ackley,pattern-search,267,58,4.9992938677689835e-09
0,ackley,pattern-search,272,59,4.9992938677689835e-09
0,ackley,pattern-search,276,60,1.6824199811082963e-09
0,ackley,pattern-search,281,61,1.6824199811082963e-09
0,ackley,pattern-search,284,62,1.311481145904736e-09
0,ackley,pattern-search,289,63,1.311481145904736e-09
0,ackley,pattern-search,293,64,6.754778958395491e-10
0,ackley,pattern-search,298,65,6.754778958395491e-10
0,ackley,pattern-search,302,66,2.081788075258828e-10
0,ackley,pattern-search,307,67,2.081788075258828e-10
0,ackley,pattern-search,310,68,1.3492895689637407e-10
0,ackley,pattern-search,315,69,1.3492895689637407e-10
0,ackley,pattern-search,319,70,4.8480774950121486e-11
0,ackley,pattern-search,324,71,4.8480774950121486e-11
0,ackley,pattern-search,328,72,4.8480774950121486e-11
0,ackley,pattern-search,331,73,1.2164935725422765e-11
0,ackley,pattern-search,336,74,1.2164935725422765e-11
0,ackley,pattern-search,340,75,1.106359448499461e-11
0,ackley,pattern-search,345,76,1.106359448499461e-11
0,ackley,pattern-search,349,77,4.917399820669743e-12
0,ackley,pattern-search,354,78,4.917399820669743e-12
0,ackley,pattern-search,358,79,7.216449660063518e-13
0,ackley,pattern-search,363,80,7.216449660063518e-13
0,ackley,pattern-search,367,81,7.216449660063518e-13
0,ackley,pattern-search,371,82,7.216449660063518e-13
0,ackley,pattern-search,375,83,2.7400304247748863e-13
0,ackley,pattern-search,380,84,2.7400304247748863e-13
0,ackley,pattern-search,384,85,7.860379014346108e-14
0,ackley,pattern-search,389,86,7.860379014346108e-14
0,ackley,pattern-search,393,87,7.860379014346108e-14
0,ackley,pattern-search,396,88,3.952393967665557e-14
0,ackley,pattern-search,401,89,3.952393967665557e-14
0,ackley,pattern-search,405,90,2.1760371282653068e-14
0,ackley,pattern-search,410,91,2.1760371282653068e-14
0,ackley,pattern-search,414,92,7.549516567451064e-15
0,ackley,pattern-search,419,93,7.549516567451064e-15
0,ackley,pattern-search,423,94,3.9968028886505635e-15
0,ackley,pattern-search,428,95,3.9968028886505635e-15
0,ackley,pattern-search,432,96,3.9968028886505635e-15
0,ackley,pattern-search,436,97,3.9968028886505635e-15
0,ackley,pattern-search,440,98,4.440892098500626e-16
0,ackley,pattern-search,445,99,4.440892098500626e-16
0,ackley,pattern-search,449,100,4.440892098500626e-16
0,ackley,pattern-search,453,101,4.440892098500626e-16
0,ackley,pattern-search,457,102,4.440892098500626e-16
0,ackley,pattern-search,461,103,4.440892098500626e-16
0,ackley,pattern-search,465,104,4.440892098500626e-16
0,ackley,pattern-search,469,105,4.440892098500626e-16
0,ackley,pattern-search,473,106,4.440892098500626e-16
0,ackley,pattern-search,477,107,4.440892098500626e-16
0,ackley,pattern-search,481,108,4.440892098500626e-16
0,ackley,pattern-search,485,109,4.440892098500626e-16
0,ackley,pattern-search,489,110,4.440892098500626e-16
0,ackley,pattern-search,493,111,4.440892098500626e-16
0,ackley,pattern-search,497,112,4.440892098500626e-16
0,ackley,pattern-search,501,113,4.440892098500626e-16
0,ackley,pso,25,1,11.094672146341749
0,ackley,pso,50,2,11.094672146341749
0,ackley,pso,75,3,5.980049409449695
0,ackley,pso,100,4,5.980049409449695
0,ackley,pso,125,5,5.683001554713702
0,ackley,pso,150,6,3.993433736034039
0,ackley,pso,175,7,3.993433736034039
0,ackley,pso,200,8,3.059896622657839
0,ackley,pso,225,9,1.8420761743418628
0,ackley,pso,250,10,1.8420761743418628
0,ackley,pso,275,11,1.8420761743418628
0,ackley,pso,300,12,0.33360497274516066
0,ackley,pso,325,13,0.33360497274516066
0,ackley,pso,350,14,0.02191265471572068
0,ackley,pso,375,15,0.02191265471572068
0,ackley,pso,400,16,0.02191265471572068
0,ackley,pso,425,17,0.010238480273870199
0,ackley,pso,450,18,0.010238480273870199
0,ackley,pso,475,19,0.010238480273870199
0,ackley,pso,500,20,0.010238480273870199
